name	lat	lon	amenity	shop
Viyaduk kafeteria	37.0563274	35.3615688	cafe	
Balcalı kafeteria	37.0561245	35.3613199	restaurant	
(isimsiz)	37.0545414	35.3617388	cafe	
(isimsiz)	37.0536261	35.3619448		convenience
Oba	38.6100842	34.7843658	restaurant	
Özkuruşlar	41.0105955	29.0347398		supermarket
BİM	41.0109355	29.0349115		supermarket
Şok	41.0126012	29.0368159		supermarket
ÖDTÜ Kayıkhane Restoranı	39.822412	32.831017	restaurant	
Poğaçacı	41.0847588	29.0429654	restaurant	
Tahtakale	36.6312429	29.1480652		supermarket
Şok	36.6449945	29.1755332		supermarket
Tespo	36.6306445	29.1466441		supermarket
Dakapo	36.5989639	30.5743568	restaurant	
Şok	36.5922137	30.5268594		supermarket
Savana	36.597047	30.5635753	restaurant	
Mustafa Abi	41.0334521	28.9764018	cafe	
Casa La luna	36.5996764	30.561677	restaurant	
Merhaba palace	36.5976085	30.5625604	restaurant	
Kardelen	36.5956922	30.5316156	restaurant	
(isimsiz)	39.0841474	26.8926589		convenience
Migros	40.9887016	28.8457578		supermarket
Atrium AVM	40.9886935	28.845554	cafe	
Şok	41.0335927	28.9790914		supermarket
(isimsiz)	38.7419951	34.6184696	cafe	
(isimsiz)	38.624401	35.1801028	fast_food	
Kervansaray Cafe	38.6236042	35.1811723	cafe	
(isimsiz)	38.6235327	35.1792124	fast_food	
Namlı Market	41.0349113	28.984739		supermarket
Yemek - 24 saat açık	41.034356	28.9821147	fast_food	
Lita Mantı	40.98107	29.0235259	restaurant	
Teras	36.6504914	29.3592662	restaurant	
Köfteci Yusuf	38.7961897	30.3937993	restaurant	
Ender Dinlenme Tesisleri	37.8286559	29.5579766	restaurant	
Yuvam Restaurant	37.7966173	27.2698382	restaurant	
Şok	40.9848199	29.0269555		supermarket
BİM	41.0548041	28.8970854		supermarket
BİM	41.0160733	28.9305066		supermarket
Börekci	41.0346349	28.976516	fast_food	
Kolayli Dinlenme Tesisleri	38.777848	30.493191	restaurant	
Köroğlu İşkembecisi	39.896921	32.8807502	restaurant	
Köroğlu Aspava	39.8958582	32.8786313	restaurant	
Meşhur Adıyaman Çiğ Köftecisi	39.896444	32.8792766	fast_food	
Öz Emmioğlu Pide Kebap	39.8969786	32.8801143	restaurant	
Şok	41.0157853	28.9296179		supermarket
Evim Ev Yemekleri	39.8944893	32.8772279	restaurant	
Köroğlu Simit Evi	39.8964098	32.8799333		bakery
Uludağ Kebapçısı	39.9344942	32.8572277	restaurant	
Çiftlik Merkez Lokantası	39.9372027	32.7976644	restaurant	
FundaClassy	39.8922291	32.8716369		bakery
Migros	39.8485138	32.8332382		supermarket
Marks & Spencer	39.8508182	32.8378852		convenience
Uludağ	39.8480774	32.8320327	restaurant	
Tribeca	39.8482152	32.8323899	cafe	
Branca	39.8481477	32.832222	restaurant	
Starbucks	39.8482915	32.8325788	cafe	
Midpoint	39.8484246	32.832969	restaurant	
Gloria Jean's	39.8485969	32.8334941	cafe	
EOS Restaurant & Bar	39.890804	32.8745599	restaurant	
Sultan	38.6439034	34.8300055	restaurant	
(isimsiz)	38.7125811	34.8429423	cafe	
Şerif Usta	38.7189787	34.8485661	fast_food	
Bölükbaşı	38.7189439	34.8485358	fast_food	butcher
Kahve Dünyası	37.0346209	27.422187	cafe	
Kısmet Lokantasi	37.0464885	27.3976626	restaurant	
adasofra	37.0495591	27.3495212	restaurant	
Limon Cafe	37.059411	27.2362635	restaurant	
Yunuslar Unlu Mamüller	37.033423	27.4319372		bakery
Ehlikeyf	39.9043507	32.8096281	restaurant	
Liva	39.904864	32.809253	restaurant	
Mado	39.9042786	32.8090867	cafe	
YE-AN	39.9005065	32.817434	restaurant	
Salih Pastanesi	41.0149131	28.9283835	fast_food	
Cafe Yalıkavak	37.1066769	27.2925918	cafe	
Gaziantepli Özmasa Restaurant	37.1063193	27.2924966	restaurant	
Market	37.0280466	27.377848		convenience
Çardak Restaurant	37.0300438	27.3716259	restaurant	
Market	37.0297924	27.3720416		convenience
Poyraz	37.0278566	27.374728	restaurant	
Cafe Creperie	37.0347482	27.4223412	cafe	
Altunbilekler	39.9056	32.8671257		supermarket
Hipokrat Cafe	39.9332607	32.8651071	fast_food	
Starbucks	39.9009315	32.6913224	cafe	
Beyti Kebap	37.838395	27.845943	restaurant	
Pınarbaşı Restaurant	37.2953828	28.127119	restaurant	
Belen Kahvesi	37.241501	28.1382179	cafe	
(isimsiz)	36.761639	28.1301284	restaurant	
Kizkumu Beach	36.7593097	28.1305575	restaurant	
Meshur Ev Mantisi	36.7657474	28.135407	restaurant	
Pehlivan Market	36.798959	28.1331325		convenience
Yakamoz Beach, Cafe & Bar	36.7613554	28.1302357	pub	
Lokum Manti Evi	36.6916037	28.0442583	restaurant	
Necip Dayi'nin Yeri	36.7147722	28.17873	restaurant	
Rafet Baba	36.716629	28.237052	restaurant	
Cafe marin	37.87063	27.263891	bar	
As Kebap	37.867126	27.264274	fast_food	
Dimitros	37.9437701	27.4320555	restaurant	
(isimsiz)	36.7534903	27.8900814	fast_food	
vido 2	36.7557941	27.8891158	restaurant	
Migros Mini Market	36.7561465	27.8888583		convenience
İHE	41.015753	28.9317614	fast_food	
İstanbul Halk Ekmek	41.0147864	28.9280141	fast_food	bakery
Eroğlu Bakkal	41.0153495	28.9305688		convenience
(isimsiz)	41.014444	28.9318031		convenience
Tövbe Market	41.0133431	28.933686		convenience
Migros	41.0132193	28.9320184		supermarket
Çınar Restaurant	36.9377503	28.8103184	restaurant	
Taş Kahve	39.3316725	26.6580204	cafe	
(isimsiz)	39.3341638	26.6589804		convenience
Cunda Adab Mutfak	39.3317033	26.6593639	restaurant	
Cundas	39.3325118	26.6590689	bar	
Bay Nihat Lale Restaurant	39.3314906	26.6585438	restaurant	
Cunda Fasil	39.3320924	26.6585555	restaurant	
Cunda Uno Restaurant	39.3315341	26.6593847	restaurant	
Saki & Mustafa'nin Yeri (Ada Lokmasi)	39.3317651	26.6572125	fast_food	
Ada Restaurant	39.3312213	26.6591994	restaurant	
Cunda Meze Dünyası	39.3311557	26.6593621	restaurant	
(isimsiz)	39.3343995	26.6592588		bakery
Öztürk Aile Cay Bahçesi	39.3317987	26.6573882	cafe	
Günay Restaurant	39.3314133	26.6586954	restaurant	
Can&Can Market	39.331084	26.6601387		convenience
Deniz Restaurant	39.3316336	26.6582634	restaurant	
Ada Dondurması	39.3313967	26.6587419	ice_cream	
Ayna	39.3320128	26.658155	restaurant	
Cumhuriyet Fırıncı	39.3323781	26.6592812		bakery
Nesos Restaurant	39.331602	26.6583365	restaurant	
Cunda Daylan Restaurant	39.3317345	26.6576225	restaurant	
Club Cunda Arthur	39.3316823	26.657883	restaurant	
Nargileci Veysel Mustafa	39.3303858	26.6636842	cafe	
Hayat Bahçesi	39.3329809	26.6574494	restaurant	
Cunda Sahil Restaurant	39.3315709	26.6584105	restaurant	
Beyoğlu Gurme Boncuk Cunda Restaurant	39.3317055	26.6577311	restaurant	
(isimsiz)	37.0070182	27.2567508		bakery
Şok	37.0070844	27.266323		supermarket
Damak Special	41.0132995	28.9337615	fast_food	
Filiz Cam	41.0128863	28.9333176		convenience
(isimsiz)	41.0182766	28.9283427		convenience
(isimsiz)	41.0157362	28.9310295		convenience
Konuksal Ekmek Fırını	41.0161992	28.9303149		bakery
Şipila	39.8696024	32.8679339	restaurant	
Hoşbeş Cafe	39.867968	32.8654124	cafe	
Konyalı Restaurant	41.013559	28.9858813	restaurant	
Kemals waterstream bar	36.6660605	31.8880342	bar	
Joy Pegasos World: Navigator Bar	36.7557821	31.4364245	bar	
bursa lokantası	40.3960999	27.7914186	fast_food	
Pidem	41.0156582	28.9299922	fast_food	
Lider Kokoreç	41.0156094	28.9298283	fast_food	
Çin Pazarı	41.0142338	28.9304236		convenience
Çapa Home	41.0153384	28.9294549		convenience
(isimsiz)	41.0145472	28.9289304		convenience
Fırın	41.012999	28.9313764		bakery
Happy Center	41.0120121	28.9316264		supermarket
Rant	41.0122057	28.9316178		bakery
(isimsiz)	41.0163566	28.9302162		convenience
(isimsiz)	41.016039	28.9299858	restaurant	
(isimsiz)	41.0147154	28.9284945		convenience
Marmara 3 Döner&Kumru	41.0132362	28.932247	restaurant	
Seren Pastanesi	41.0155127	28.9293463	fast_food	
Sezon Kuruyemiş	41.0154462	28.9292456		convenience
Nefis Ekmek	38.7126616	34.8498518		bakery
Lezzet Sofrası	38.7185003	34.8474681	restaurant	
(isimsiz)	38.7181867	34.8477325	ice_cream	
(isimsiz)	36.9681407	27.292027	restaurant	
(isimsiz)	36.9673526	27.2910481	restaurant	
Migros	37.0539612	27.3520757		supermarket
(isimsiz)	37.0501012	27.3475697		bakery
Ferahlı Cafe	37.9487407	27.3680905	cafe	
Ferah Fresh Fish	37.8612506	27.2544974	restaurant	
(isimsiz)	41.9771854	33.7459317	fast_food	
(isimsiz)	41.9801933	33.7647691	fast_food	
(isimsiz)	36.884673	30.704583	restaurant	
(isimsiz)	36.8848339	30.7048846	restaurant	
(isimsiz)	36.8866981	30.7041469	cafe	
Orfa	37.006554	27.2567918	restaurant	
DiaSa	37.0080479	27.2581794		supermarket
La Villa	37.0073741	27.2558937	restaurant	
BİM	37.0163663	27.276929		supermarket
(isimsiz)	38.7176279	34.8706092	cafe	
Taze Pazar	38.7183151	34.8468097		supermarket
Monastır	36.6453824	28.8515953	restaurant	
Sarigerme Restaurant	36.7110052	28.7020218	restaurant	
Yeddaş Alişveriş	36.7664427	28.8015181		supermarket
Migros	36.7672089	28.8012144		supermarket
Migros	41.0617227	28.9892795		supermarket
Namlı	41.0620098	28.989258		supermarket
Imroz	41.0347422	28.9780262	restaurant	
Park Kahvesi	38.4614982	34.7509402	cafe	
BİM	36.7676219	28.8089737		supermarket
BİM	36.7663528	28.8022378		supermarket
Migros	36.7530371	28.9431133		supermarket
CarrefourSA	36.7529798	28.9424019		supermarket
BİM	36.7530675	28.9435205		supermarket
Little Caesars	39.8853367	32.8507075	fast_food	
Fishvar	41.114686	29.058002	restaurant	
Ünlü Dalyan Balıkçısı	39.8966086	32.8803311	restaurant	
Unal Gida	39.9350394	32.8833113		convenience
Gardena Cafe	39.0922306	26.8809707	cafe	
Cem Açık Parfüm	41.0153953	28.9291055		convenience
Damak Tadı Taş Fırını - Lahmacun	41.014942	28.9277161		bakery
Uludağ Kuruyemiş	41.014776	28.9283974		convenience
Simitçi	41.0151565	28.9329464	fast_food	
Le Caïque	41.0265461	28.9580915	restaurant	
Cibali	41.0266817	28.9577591	restaurant	
Nev-i	41.0277032	28.9565791	cafe	
Kayalar Urfa Sofrası	38.6216679	34.8579556	restaurant	
Metroport AVM	40.9955472	28.8626087		supermarket
Kadir Has Çocuk Dünyası	40.9959925	28.8643683		supermarket
Kardeşler Süpermarket	41.0085394	28.8540901		supermarket
Barbaros Cafe	41.0416203	29.0085416	cafe	
(isimsiz)	37.1389187	31.1983959		supermarket
Ürgüp pide salonu	38.6300827	34.912045	restaurant	
(isimsiz)	36.8570221	28.8288311	restaurant	
Ayasofia Dönercisi	41.0103592	28.9788951	fast_food	
Sultan Mehmet Restaurant & Cafe	41.009905	28.9788475	restaurant	
The Port Shield Pub & Restaurant	41.011978	28.9782237	restaurant	
360 Istanbul	41.032744	28.9767231	bar	
(isimsiz)	41.0338973	28.9780052	restaurant	
(isimsiz)	41.0454981	29.0069956	restaurant	
(isimsiz)	39.7214364	36.8687972	restaurant	
Macrocenter	39.8828947	32.6857562		supermarket
Çağdaş Market	39.8752763	32.687062		supermarket
Big Chefs	39.8724006	32.6883289	restaurant	
Uludağ Et lokantası	39.8732834	32.6886097	restaurant	
Zeynel	39.8762808	32.6802794	cafe	
Balkon	39.8773882	32.6790524	cafe	
Starbucks	39.8817842	32.6857143	cafe	
Taps	39.8715134	32.6822964	pub	
Tomato	39.8713646	32.6817737	restaurant	
Aspava	39.8758377	32.686776	restaurant	
Jön Lounge	39.8712658	32.6813124	cafe	
Behzat Et Lokantası	39.8738101	32.6828359	restaurant	
Çınaraltı Mangalbaşı	39.8735944	32.682735	restaurant	
Park Aspava	39.8733167	32.6823118	restaurant	
Leda	39.8737881	32.6850881	cafe	
Koyuncuoğlu Kebap	39.881953	32.6847027	restaurant	
Çimen Cafe & Bistro	39.8820765	32.6850031	cafe	
Tarabya Balık Çayyolu	39.8714211	32.6879795	restaurant	
(isimsiz)	38.6207747	34.7007311	restaurant	
İHE	41.0123867	28.9313279		bakery
Check Up Döner	41.0157979	28.9298829	fast_food	
Büfe	41.0122107	28.931362		convenience
Gökhan Gıda	41.0144582	28.9304907		convenience
(isimsiz)	40.1579278	34.3638277	fast_food	
Migros	40.9610541	28.8240627		supermarket
Uyum	40.9590942	28.8163454		supermarket
(isimsiz)	36.8423611	31.1034536	bar	
(isimsiz)	36.6411162	29.1011416	restaurant	
Muhlama Lokanta	40.8592733	40.5868301	restaurant	
(isimsiz)	41.0466799	40.8985618	cafe	
(isimsiz)	41.0430629	40.9020272		tea
Köfteci Yusuf	39.4971067	26.9675479	restaurant	
(isimsiz)	36.7666189	31.3865387	bar	
Linckia Roastery Cafe	36.1993287	29.6370657	fast_food	
Migros	40.8912155	29.1748935		supermarket
Birlik Market	40.8873603	29.1793666		convenience
(isimsiz)	40.8888932	29.1824704	cafe	
Gelik	40.9821806	28.8909388	restaurant	
Galeria	37.0028729	35.3344141		supermarket
Olimpiyat	41.2875741	36.3382323	bar	
Simit Center	41.2896282	36.3329686	fast_food	
Gazi Park	41.2816343	36.3398391	fast_food	
Gazi Park	41.2815557	36.339957	cafe	
Alkolsuz Carrefour	41.2806157	36.3357111		supermarket
Şok	41.2796589	36.3357687		supermarket
Eylul Salad Cafe	41.2860383	36.3363521	restaurant	
(isimsiz)	41.2869736	36.3325649	restaurant	
Koza pastenesi	39.9621574	32.8877157	cafe	
Cagdas Market	39.9624125	32.8872329		supermarket
Merkez kantin	39.935846	32.831207	cafe	
Figen Pastanesi	39.930825	32.886372		bakery
Klas Pastanesi	39.930735	32.885696		bakery
Altınışık Market	39.934149	32.8956092		convenience
Yonca	39.9343794	32.8955341		supermarket
Binsa Gold Süpermarket	39.9359301	32.888555		supermarket
Soykan	39.9323432	32.8866668		supermarket
A101	39.9308706	32.8856046		supermarket
BİM	39.9332041	32.8870626		supermarket
Starbucks	39.9179292	32.8546868	cafe	
McDonald's	39.9181473	32.8555182	fast_food	
Migros	41.0210032	29.0399888		supermarket
Digiturk Park Cafe	38.3998912	27.1073163	cafe	
Mekan Restaurant	36.6786074	29.0938514	restaurant	
Çobanoğlu market	36.470818	32.1162123		supermarket
(isimsiz)	36.5071247	32.0750679	restaurant	
Hasbul	36.4841608	32.1049825		supermarket
Genpa	36.4837064	32.1059515		supermarket
(isimsiz)	36.476029	32.1167578	restaurant	
Rota Bilisim Computer	36.8681132	30.6379091		supermarket
Migros	36.8790003	30.6483375		supermarket
Adem'in Yeri	36.3100957	30.4645566	restaurant	
Fırın	41.0156969	28.9312194		bakery
Tepe Market	38.233085	27.981531		convenience
(isimsiz)	38.2318672	27.9812052	restaurant	
(isimsiz)	38.2355289	27.9803952	cafe	
(isimsiz)	38.2325835	27.9845472	cafe	
Çamlık Büfe	38.2308347	27.97973	fast_food	
(isimsiz)	38.2348789	27.9805577	cafe	
(isimsiz)	38.2351328	27.9802771	cafe	
(isimsiz)	38.2325962	27.9835065		convenience
(isimsiz)	38.2352845	27.9803201	cafe	
(isimsiz)	38.2325245	27.9808887		convenience
(isimsiz)	38.2317618	27.9806956		convenience
(isimsiz)	38.2337507	27.9828306		convenience
(isimsiz)	38.2321706	27.9823693		bakery
(isimsiz)	38.2331777	27.9823371		convenience
Ahrandı Aile Restorant	38.2491928	28.0030533	restaurant	
(isimsiz)	38.2711818	28.0030159		convenience
Öncel Restaurant	38.2702026	28.0022702	restaurant	
Kahvehane	38.2703058	28.0023051	cafe	
Göldağ Petrol	38.27513	28.0050329		convenience
McDonald's	36.8845035	30.7090214	fast_food	
Starbucks	36.8828888	30.7088115	cafe	
alabalık	38.7312125	34.9460905	restaurant	
Alp Paşa Hotel	36.8838868	30.706781	restaurant	
Kumluca Doğa Restaurant	36.3621773	30.3732094	fast_food	
Ciz Bizz	36.8523236	31.0453906	fast_food	
Magic Snacks	36.853156	31.0467471	fast_food	
Wunder Bar	36.8539916	31.047861	bar	
MAGICO Main Restaurant	36.8535732	31.047765	restaurant	
Su Bar	36.853567	31.0451236	bar	
Mapido Cafe	36.5930677	36.1683551	cafe	
Emir Pizza	36.5906062	36.1703198	restaurant	
Mantıça	38.7196655	34.8491464	restaurant	
Avcılar Kulübü	38.7200544	34.8475813	cafe	
Keyf-i Sadabat Cafe	41.0657829	28.9603898	cafe	
Evren Bufe	36.8799177	30.709779	restaurant	
Faroz Balik Restoran	36.8759141	30.7118765	restaurant	
Urcan Fish House	36.8745152	30.7134027	restaurant	
McDonald's	36.8625658	30.7298607	fast_food	
Lara Fish	36.8738049	30.7149986	restaurant	
Evren Bufe	36.8733017	30.7170667	restaurant	
Çağdaş Market	39.8636095	32.6443284		supermarket
File	41.0072748	29.1385616		supermarket
Göcek Denizatı Restaurant & Bar	36.7477221	28.925151	restaurant	
(isimsiz)	36.7482681	28.9247673		convenience
Erguvan	40.9982201	29.1458844	cafe	
Sultanahmet köftecisi	40.9974053	29.1454225	restaurant	
Keyif Oturağı lokantası	37.1897876	28.4002514	restaurant	
Baviera Bier Garden	36.8190976	31.2903116	bar	
Hai Shan	36.8193966	31.2901988	restaurant	
La Muramo	36.8195585	31.2901498	restaurant	
Bacchus Wine	36.8192635	31.2902513	bar	
Side	36.8187795	31.2905484	restaurant	
Turkuaz Bar	36.8197021	31.2897789	bar	
Zeno	36.8189255	31.2903708	restaurant	
(isimsiz)	36.819576	31.2896724	cafe	
Elmalı Kahvesi	37.1770104	28.3985102	cafe	
Hacıahmet kahvesi	37.1801219	28.395313	cafe	
Kozlu Kavhesi	37.1733327	28.3911255	cafe	
Narlı Kahvesi	37.1741209	28.3942401	cafe	
Kadı Kahvesi	37.1773694	28.3881247	cafe	
Şerifin Kahvesi	37.1871218	28.4045638	cafe	
Süperoğlu lokantası	37.1849508	28.4100785	restaurant	
Altunbilekler	39.9475041	32.6580191		supermarket
Kiler Market	39.9468954	32.6617286		convenience
Alnıaçıklar	39.9486329	32.6625815		supermarket
(isimsiz)	39.950317	32.652939		convenience
Coşkunsel Market	39.9503149	32.6530302		convenience
(isimsiz)	36.7064812	28.0940461	cafe	
(isimsiz)	36.7077213	28.0887813		supermarket
Bahtiyar	36.7067776	28.0947465	restaurant	
(isimsiz)	36.7059609	28.0940611		supermarket
Bakkallar kahvesi	37.1821349	28.3925722	cafe	
Gökkible kahvesi	37.1848701	28.3882378	cafe	
Kir Kahvesi	37.1850223	28.3819313	cafe	
Cihan Beğendi Kahvesi	37.1863403	28.395233	cafe	
Vakif Kahvesi	37.1832273	28.3999515	cafe	
Polis Kahvesi	37.1887335	28.4107254	cafe	
Berberler Kahvesi	37.1913489	28.3960693	cafe	
Ayvalı Kahvesi	37.1956991	28.3999215	cafe	
Tozlu Kahvesi	37.1971947	28.3984302	cafe	
(isimsiz)	36.7061888	28.0940052	cafe	
Kız Kulesi	41.0211236	29.0040752	restaurant	
Çağdaş Büfe	39.8799757	32.7981669		convenience
Kırık Oklava	39.9304412	32.8729178	restaurant	
Sılam Ev Yemekleri	39.9289727	32.8779442	restaurant	
Bizim Köfteci	39.9317289	32.8760189	restaurant	
Mis Market	41.0532015	29.2395035		convenience
(isimsiz)	37.7449454	42.1764772	fuel	convenience
(isimsiz)	38.1299576	41.7209681	fuel	convenience
(isimsiz)	38.4889013	42.1826647	restaurant	
Çamlaraltı Dinlenme Tesisi	37.4909319	30.559404	restaurant	
Eflatun	36.2267413	29.6591729	cafe	
Smiley's Cafe & Bar	36.1988202	29.639896	restaurant	
Iskele	36.7526687	28.1299398	restaurant	
Doy Doy	36.2627054	29.4149952	restaurant	
Jean Best Shop	36.2640151	29.4154896		convenience
MM Market	36.2641379	29.4159722		convenience
Mussakka Brasserie	36.2639524	29.4156169	cafe	
Kekova Fish House	36.1967348	29.8461916	restaurant	
Palm Tree Cafe	36.1973184	29.8478613	cafe	
(isimsiz)	36.8475533	30.6095445		convenience
(isimsiz)	36.7309096	30.5625471		convenience
Sunset	38.4351365	27.1400021	bar	
Arzum Ev Yemekleri	40.7895179	29.3404269	restaurant	
(isimsiz)	36.8185927	31.2896892	ice_cream	
(isimsiz)	36.819277	31.2903633	ice_cream	
Roma Bar	36.8196893	31.2896246	bar	
(isimsiz)	40.9586557	28.8389158	restaurant	
zeythin	40.9781809	29.1070318	restaurant	
Ismail'in Yeri	40.7512234	30.6979465	restaurant	
(isimsiz)	40.6035141	29.1723639	restaurant	
Sorbet	36.8331515	30.5960718		confectionery
Kolombo Kebap	40.9819815	29.0229913	restaurant	
Beyaz Fırın - Erenköy	40.9641098	29.0705619	cafe	alcohol
Baylan Pastanesi	40.9903722	29.0237797	cafe	
Meşhur Dondurmacı Ali Usta	40.9815694	29.0228301	ice_cream	
Ali Muhiddin Hacı Bekir	40.9903002	29.0237155	cafe	
Düzgün Market	39.9031712	41.2524486		supermarket
Niagara Hayal Köyü Restaurant	36.5721895	32.2591727	restaurant	
Uranos	38.7275264	34.8220721	restaurant	
(isimsiz)	37.3197527	29.5216403	cafe	
(isimsiz)	37.3198191	29.5212501		convenience
Elaki	36.7565193	27.6629863	restaurant	
Migros	36.8455197	28.2558186		supermarket
Seval Sahne & Restaurant	38.7171388	34.843302	restaurant	
Göreme Kuruyemiş	38.7171957	34.843337		supermarket
Özmersin	38.7172715	34.8444689	fast_food	
(isimsiz)	38.7174297	34.8429277	ice_cream	
Neman Cafe	38.7175301	34.844898	restaurant	
Migros	41.6591704	26.5837535		supermarket
Kipa	41.6552678	26.5862493		supermarket
MMM Migros	39.4970472	26.9679693		supermarket
Sece restaurant	37.1992105	28.4129737	restaurant	
Yakamoz	38.1903709	26.7745721	restaurant	
Yandım Çavuş	37.9621739	27.3733717	restaurant	
Cafe Cafen	37.0342107	27.4216455	restaurant	
(isimsiz)	36.5896902	31.8525186	bar	
(isimsiz)	36.5910661	31.8533542	bar	
Cardak	38.3138042	26.3467874	restaurant	
Taj Mahal	36.8462555	28.2558267	restaurant	
Natalie's Steak House	36.84804	28.260859	restaurant	
Burger King	36.851832	28.273112	fast_food	
(isimsiz)	36.853696	28.273388		supermarket
Natalie's Steak House	36.8506004	28.2753261	restaurant	
Migros	36.853253	28.2781556		supermarket
C & V Bar	38.3089318	26.3610963	pub	
Dia Market	38.3196229	26.3421679		supermarket
Sweet Park	38.3233741	26.3387843	restaurant	
Burger King	41.0618569	28.6878197	fast_food	
Grill	38.3166283	26.3488516	restaurant	
Anatolia	36.693156	28.041679	cafe	
